bloomberg_ticker,numerai_exit_date,numerai_entry_date,hconm,hcik,map_start,map_end
RACE US,2019-09-20,2017-09-29,FERRARI NV -REDH,1648416.0,2015-08-08,2015-11-13
RAD US,2022-02-11,2003-01-31,RITE AID CORP,84129.0,2007-04-14,2099-12-31
RAD US,2022-02-11,2003-01-31,RITE AID CORP,84129.0,2007-04-14,2099-12-31
RADN US,2007-06-22,2007-05-18,RADYNE CORP,718573.0,2007-04-14,2099-12-31
RADS US,2011-08-19,2005-06-24,RADIANT SYSTEMS INC,845818.0,2007-04-14,2099-12-31
RAE US,2006-08-18,2004-09-10,RAE SYSTEMS INC,1084876.0,2007-04-14,2099-12-31
RAH US,2013-01-25,2003-02-28,RALCORP HOLDINGS INC,1029506.0,2007-04-14,2099-12-31
RAI US,2017-07-21,2004-07-23,REYNOLDS AMERICAN INC,1275283.0,2007-04-14,2099-12-31
RAIL US,2018-08-24,2006-06-02,FREIGHTCAR AMERICA INC,1320854.0,2007-04-14,2099-12-31
RALY US,2015-07-03,2014-01-03,RALLY SOFTWARE DEV CORP,1313911.0,2013-05-11,2099-12-31
RALY US,2015-07-03,2014-01-03,RALLY SOFTWARE DEV CORP-REDH,1313911.0,2013-04-13,2013-05-10
RAMP US,2022-02-11,2003-01-31,ACXIOM CORP,733269.0,2007-04-14,2018-10-12
RAMP US,2022-02-11,2003-01-31,LIVERAMP HOLDINGS INC,733269.0,2018-10-13,2099-12-31
RAPT US,2022-02-11,2020-08-21,RAPT THERAPEUTICS INC,1673772.0,2019-11-09,2099-12-31
RAPT US,2022-02-11,2020-08-21,RAPT THERAPEUTICS INC -REDH,1673772.0,2019-08-10,2019-11-08
RARE US,2022-02-11,2003-01-31,RARE HOSPITALITY INTL INC,883976.0,2007-04-14,2099-12-31
RARE US,2022-02-11,2003-01-31,ULTRAGENYX PHARMACEUTICAL,1515673.0,2014-02-08,2099-12-31
RARE US,2022-02-11,2003-01-31,ULTRAGENYX PHARMACTCL  -REDH,1515673.0,2013-12-14,2014-02-07
RARX US,2020-03-27,2017-07-21,RA PHARMACEUTICALS INC,1481512.0,2016-11-12,2099-12-31
RAS US,2006-04-28,2003-10-24,RAIT FINANCIAL TRUST,1045425.0,2011-05-14,2016-09-09
RAS US,2006-04-28,2003-10-24,RAIT FINANCIAL TRUST,1045425.0,2011-05-14,2016-09-09
RAS US,2006-04-28,2003-10-24,RAIT FINANCIAL TRUST,1045425.0,2007-04-14,2011-05-13
RAS US,2006-04-28,2003-10-24,RAIT FINANCIAL TRUST,1045425.0,2007-04-14,2011-05-13
RAS US,2006-04-28,2003-10-24,RAIT FINANCIAL TRUST,1045425.0,2016-09-10,2099-12-31
RAS US,2006-04-28,2003-10-24,RAIT FINANCIAL TRUST,1045425.0,2016-09-10,2099-12-31
RATE US,2017-11-03,2005-07-08,BANKRATE INC,1080866.0,2007-04-14,2011-05-13
RATE US,2017-11-03,2005-07-08,BANKRATE INC,1518222.0,2011-05-14,2099-12-31
RATE US,2017-11-03,2005-07-08,BANKRATE INC,1080866.0,2007-04-14,2011-05-13
RATE US,2017-11-03,2005-07-08,BANKRATE INC,1518222.0,2011-05-14,2099-12-31
RAVN US,2021-09-17,2005-09-02,RAVEN INDUSTRIES INC,82166.0,2007-04-14,2099-12-31
RAX US,2016-10-28,2009-05-01,RACKSPACE HOSTING INC,1107694.0,2008-09-13,2099-12-31
RAX US,2016-10-28,2009-05-01,RACKSPACE HOSTING INC-REDH,1107694.0,2008-08-09,2008-09-12
RAX US,2016-10-28,2009-05-01,RACKSPACE INC-REDH,1107694.0,2008-05-10,2008-08-08
RBAK US,2007-01-19,2003-01-31,REDBACK NETWORKS INC,1081290.0,2007-04-14,2099-12-31
RBB US,2021-09-17,2018-06-29,RBB BANCORP,1499422.0,2017-08-12,2099-12-31
RBBN US,2022-02-11,2003-06-20,RIBBON COMMUNICATIONS INC,1105472.0,2017-12-09,2018-03-09
RBBN US,2022-02-11,2003-06-20,RIBBON COMMUNICATIONS INC,1708055.0,2018-03-10,2099-12-31
RBBN US,2022-02-11,2003-06-20,SONUS NETWORKS INC,1105472.0,2007-04-14,2017-12-08
RBC US,2021-10-01,2003-01-31,REGAL BELOIT CORP,82811.0,2015-05-10,2021-10-08
RBC US,2021-10-01,2003-01-31,REGAL REXNORD CORPORATION,82811.0,2021-10-09,2099-12-31
RBC US,2021-10-01,2003-01-31,REGAL-BELOIT CORP,82811.0,2007-04-14,2015-05-09
RBCAA US,2010-09-03,2008-06-13,REPUBLIC BANCORP INC/KY,921557.0,2007-04-14,2099-12-31
RBCN US,2015-03-27,2008-08-08,RUBICON TECHNOLOGY INC,1410172.0,2007-12-08,2099-12-31
RBCN US,2015-03-27,2008-08-08,RUBICON TECHNOLOGY INC,1410172.0,2007-12-08,2099-12-31
RBK US,2006-01-27,2003-01-31,REEBOK INTERNATIONAL LTD,770949.0,2007-04-14,2099-12-31
RBN US,2013-02-15,2004-01-23,ROBBINS & MYERS INC,84290.0,2007-04-14,2099-12-31
RBNC US,2021-12-31,2003-01-31,REPUBLIC BANCORP INC,813808.0,2007-04-14,2099-12-31
RBNC US,2021-12-31,2003-01-31,COMMERCE UNION BANCSHARES/TN,1606440.0,2015-04-11,2018-01-12
RBNC US,2021-12-31,2003-01-31,RELIANT BANCORP INC,1606440.0,2018-01-13,2099-12-31
RCEL US,2022-02-04,2021-07-02,AVITA MEDICAL INC,1762303.0,2020-12-12,2099-12-31
RCEL US,2022-02-04,2021-07-02,AVITA MEDICAL LTD,1541697.0,2012-03-10,2020-04-10
RCEL US,2022-02-04,2021-07-02,AVITA MEDICAL LTD,1762303.0,2020-04-11,2020-07-10
RCEL US,2022-02-04,2021-07-02,AVITA THERAPEUTICS INC,1762303.0,2020-07-11,2020-12-11
RCI US,2006-03-24,2003-01-31,RENAL CARE GROUP INC,920052.0,2007-04-14,2099-12-31
RCI US,2006-03-24,2003-01-31,ROGERS COMMUNICATIONS  -CL B,733099.0,2007-04-14,2099-12-31
RCII US,2022-02-11,2003-01-31,RENT-A-CENTER INC,933036.0,2009-06-13,2099-12-31
RCII US,2022-02-11,2003-01-31,RENT-A-CENTER INC,933036.0,2007-04-14,2009-06-12
RCKT US,2022-02-11,2018-10-05,ROCKET PHARMACEUTICALS INC,1281895.0,2018-02-10,2099-12-31
RCKY US,2022-02-11,2021-06-25,ROCKY BRANDS INC,895456.0,2007-04-14,2099-12-31
RCL US,2022-02-11,2007-06-29,ROYAL CARIBBEAN CRUISES LTD,884887.0,2007-04-14,2020-09-11
RCL US,2022-02-11,2007-06-29,ROYAL CARIBBEAN GROUP,884887.0,2020-09-12,2099-12-31
RCM US,2022-02-11,2017-06-30,ACCRETIVE HEALTH INC,1472595.0,2010-07-10,2017-02-10
RCM US,2022-02-11,2017-06-30,ACCRETIVE HEALTH INC-REDH,1472595.0,2010-06-12,2010-07-09
RCM US,2022-02-11,2017-06-30,R1 RCM INC,1472595.0,2017-02-11,2099-12-31
RCNI US,2010-08-20,2005-11-25,RCN CORP,1041858.0,2007-04-14,2008-09-12
RCNI US,2010-08-20,2005-11-25,RCN CORP,1041858.0,2008-09-13,2099-12-31
RCOM US,2003-02-14,2003-01-31,REGISTER.COM INC,1091284.0,2007-04-14,2099-12-31
RCPT US,2015-08-21,2014-01-31,RECEPTOS INC,1463729.0,2013-05-11,2099-12-31
RCRC US,2011-04-22,2003-06-20,RC2 CORP,1034239.0,2007-04-14,2099-12-31
RCUS US,2022-02-11,2018-12-07,ARCUS BIOSCIENCES INC,1724521.0,2018-04-14,2099-12-31
RDA US,2007-02-23,2003-01-31,READERS DIGEST ASSN,858558.0,2007-04-14,2010-04-09
RDA US,2007-02-23,2003-01-31,READERS DIGEST ASSN INC,858558.0,2010-04-10,2099-12-31
RDA US,2007-02-23,2003-01-31,RDA MICROELECTRONCS INC -ADR,1493637.0,2010-11-13,2099-12-31
RDC US,2019-04-05,2012-06-01,ROWAN COMPANIES LTD,85408.0,2020-10-10,2099-12-31
RDC US,2019-04-05,2012-06-01,ROWAN COMPANIES PLC,85408.0,2012-05-12,2020-10-09
RDC US,2019-04-05,2012-06-01,ROWAN COS INC,85408.0,2007-04-14,2012-05-11
RDEA US,2012-06-15,2009-07-03,ARDEA BIOSCIENCES INC,1103390.0,2011-03-12,2099-12-31
RDEA US,2012-06-15,2009-07-03,ARDEA BIOSCIENCES INC,1103390.0,2007-04-14,2011-03-11
RDEN US,2016-09-02,2003-10-17,ELIZABETH ARDEN INC,95052.0,2007-04-14,2099-12-31
RDFN US,2022-02-11,2018-06-01,REDFIN CORP,1382821.0,2017-08-12,2099-12-31
RDHL US,2022-02-11,2019-11-08,REDHILL BIOPHARMA LTD,1553846.0,2013-01-12,2099-12-31
RDN US,2022-02-11,2003-01-31,RADIAN GROUP INC,890926.0,2007-04-14,2099-12-31
RDNT US,2022-02-11,2008-08-15,RADNET INC,790526.0,2010-09-11,2099-12-31
RDNT US,2022-02-11,2008-08-15,RADNET INC,790526.0,2007-04-14,2010-09-10
RDUS US,2022-02-11,2015-02-27,RADIUS HEALTH INC,1428522.0,2012-11-10,2099-12-31
RE US,2022-02-11,2003-01-31,EVEREST RE GROUP LTD,1095073.0,2007-04-14,2099-12-31
REAL US,2022-02-11,2020-03-20,REALREAL INC (THE),1573221.0,2019-07-13,2099-12-31
REG US,2006-04-28,2003-01-31,REGENCY CENTERS CORP,910606.0,2007-04-14,2016-09-09
REG US,2006-04-28,2003-01-31,REGENCY CENTERS CORP,910606.0,2016-09-10,2099-12-31
REGI US,2022-02-11,2012-12-07,RENEWABLE ENERGY GROUP INC,1463258.0,2012-02-11,2099-12-31
REGI US,2022-02-11,2012-12-07,RENEWABLE ENERGY GROUP-REDH,1463258.0,2011-08-13,2012-02-10
REGN US,2022-02-11,2003-01-31,REGENERON PHARMACEUT,872589.0,2007-04-14,2013-05-10
REGN US,2022-02-11,2003-01-31,REGENERON PHARMACEUTICALS,872589.0,2013-05-11,2099-12-31
REI US,2020-02-21,2014-07-04,RING ENERGY INC,1384195.0,2010-03-13,2099-12-31
REI US,2020-02-21,2014-07-04,RING ENERGY INC,1384195.0,2008-09-13,2010-03-12
REKR US,2022-02-11,2021-07-02,NOVUME SOLUTIONS INC,1697851.0,2017-10-14,2019-05-10
REKR US,2022-02-11,2021-07-02,REKOR SYSTEMS INC,1697851.0,2019-05-11,2021-09-10
REKR US,2022-02-11,2021-07-02,REKOR SYSTEMS INC,1697851.0,2021-09-11,2099-12-31
RELY US,2016-08-12,2016-06-10,ELAH HOLDINGS INC,38984.0,2018-08-11,2099-12-31
RELY US,2016-08-12,2016-06-10,REAL INDUSTRY INC,38984.0,2015-06-13,2018-08-10
RELY US,2016-08-12,2016-06-10,SIGNATURE GROUP HOLDINGS INC,38984.0,2015-04-11,2015-06-12
RELY US,2016-08-12,2016-06-10,SIGNATURE GROUP HOLDINGS INC,38984.0,2012-11-10,2015-04-10
RELY US,2016-08-12,2016-06-10,FREMONT GENERAL CORP,38984.0,2007-04-14,2010-06-11
RELY US,2016-08-12,2016-06-10,SIGNATURE GROUP HLDGS INC,38984.0,2010-06-12,2012-01-13
RELY US,2016-08-12,2016-06-10,SIGNATURE GROUP HOLDINGS INC,38984.0,2012-01-14,2012-11-09
REMC US,2005-06-17,2003-05-23,REMEC INC,769874.0,2013-08-10,2099-12-31
REN US,2019-02-22,2010-07-02,RESOLUTE ENERGY CORP,1469510.0,2009-12-12,2099-12-31
REN US,2019-02-22,2010-07-02,RESOLUTE ENERGY CORP,1469510.0,2009-12-12,2099-12-31
REN US,2019-02-22,2010-07-02,RESOLUTE ENERGY CORP  -REDH,1469510.0,2009-10-10,2009-12-11
REN US,2019-02-22,2010-07-02,RESOLUTE ENERGY CORP  -REDH,1469510.0,2009-10-10,2009-12-11
REN US,2019-02-22,2010-07-02,RESOLUTE ENERGY PARTNRS-REDH,1413265.0,2008-05-10,2009-10-09
REN US,2019-02-22,2010-07-02,RESOLUTE ENERGY PARTNRS-REDH,1413265.0,2008-05-10,2009-10-09
RENT US,2016-01-29,2009-07-24,RENTRAK CORP,800458.0,2007-04-14,2099-12-31
REPB US,2004-04-09,2003-12-05,REPUBLIC BANCSHARES INC,1005501.0,2007-04-14,2099-12-31
REPH US,2021-03-19,2018-05-18,RECRO PHARMA INC,1588972.0,2014-04-12,2019-12-13
REPH US,2021-03-19,2018-05-18,RECRO PHARMA INC  -REDH,1588972.0,2013-11-09,2014-04-11
REPH US,2021-03-19,2018-05-18,RECRO PHARMA INC,1588972.0,2019-12-14,2099-12-31
REPL US,2022-02-11,2019-11-15,REPLIMUNE GROUP INC,1737953.0,2018-08-11,2099-12-31
RES US,2022-02-11,2005-10-28,RPC INC,742278.0,2007-04-14,2099-12-31
RESN US,2021-06-25,2020-07-03,RESONANT INC,1579910.0,2014-06-14,2099-12-31
RESN US,2021-06-25,2020-07-03,RESONANT INC  -REDH,1579910.0,2014-02-08,2014-06-13
RESP US,2008-03-14,2003-01-31,RESPIRONICS INC,780434.0,2007-04-14,2099-12-31
RETA US,2022-02-11,2017-08-25,REATA PHARMACEUTICALS -REDH,1358762.0,2016-02-13,2016-06-10
RETA US,2022-02-11,2017-08-25,REATA PHARMACEUTICALS INC,1358762.0,2016-06-11,2099-12-31
RETK US,2005-04-08,2003-01-31,RETEK INC,1094360.0,2007-04-14,2099-12-31
REV US,2008-02-29,2004-06-25,REVLON INC  -CL A,887921.0,2007-04-14,2099-12-31
REV US,2008-02-29,2004-06-25,REVLON INC  -CL A,887921.0,2007-04-14,2099-12-31
REVG US,2022-02-11,2017-10-20,REV GROUP INC,1687221.0,2017-02-11,2099-12-31
REX US,2016-01-08,2013-06-21,REX AMERICAN RESOURCES CORP,744187.0,2010-06-12,2099-12-31
REX US,2016-01-08,2013-06-21,REX STORES CORP,744187.0,2010-04-10,2010-06-11
REX US,2016-01-08,2013-06-21,REX STORES CORP,744187.0,2007-04-14,2010-04-09
REXX US,2015-08-28,2008-08-22,REX ENERGY CORP,1397516.0,2007-09-08,2099-12-31
REXX US,2015-08-28,2008-08-22,REX ENERGY CORP,1397516.0,2007-09-08,2099-12-31
REY US,2005-11-25,2003-07-25,REYNOLDS & REYNOLDS  -CL A,83588.0,2007-04-14,2099-12-31
REYN US,2022-02-11,2020-10-23,REYNOLDS CONSUMER PRODUCTS,1786431.0,2020-02-08,2099-12-31
REZI US,2022-02-11,2019-07-05,RESIDEO TECHNOLOGIES,1740332.0,2018-11-10,2099-12-31
RF US,2022-02-11,2003-01-31,REGIONS FINANCIAL CORP,1281761.0,2007-04-14,2099-12-31
RFMD US,2007-01-26,2003-01-31,QORVO INC,1604778.0,2015-01-10,2099-12-31
RFMD US,2007-01-26,2003-01-31,RF MICRO DEVICES INC,911160.0,2007-04-14,2015-01-09
RFP US,2015-06-26,2012-06-29,ABITIBIBOWATER INC,743368.0,2007-11-10,2008-04-11
RFP US,2015-06-26,2012-06-29,ABITIBIBOWATER INC,1393066.0,2008-04-12,2012-06-08
RFP US,2015-06-26,2012-06-29,BOWATER INC,743368.0,2007-04-14,2007-11-09
RFP US,2015-06-26,2012-06-29,RESOLUTE FOREST PRODUCTS INC,1393066.0,2012-06-09,2099-12-31
RFP US,2015-06-26,2012-06-29,BRL ENTERPRISES INC,13824.0,2007-04-14,2099-12-31
RFS US,2003-07-04,2003-03-21,RFS HOTEL INVESTORS INC,906408.0,2010-09-11,2099-12-31
RFS US,2003-07-04,2003-03-21,RFS HOTEL INVESTORS INC,906408.0,2007-04-14,2010-09-10
RGA US,2022-02-11,2003-01-31,REINSURANCE GROUP AMER INC,898174.0,2007-04-14,2099-12-31
RGA US,2022-02-11,2003-01-31,REINSURANCE GROUP AMER INC,898174.0,2007-04-14,2099-12-31
RGA US,2022-02-11,2003-01-31,REINSURANCE GROUP AMER INC,898174.0,2007-04-14,2099-12-31
RGC US,2018-02-23,2003-01-31,REGAL ENTERTAINMENT GROUP,1168696.0,2007-04-14,2099-12-31
RGEN US,2022-02-11,2014-07-18,REPLIGEN CORP,730272.0,2007-04-14,2019-12-13
RGEN US,2022-02-11,2014-07-18,REPLIGEN CORP,730272.0,2019-12-14,2099-12-31
RGF US,2006-09-01,2003-01-31,R&G FINANCIAL CORP  -CL B,1016933.0,2007-04-14,2099-12-31
RGLD US,2022-02-11,2007-01-19,ROYAL GOLD INC,85535.0,2007-04-14,2099-12-31
RGLS US,2017-01-27,2013-07-19,REGULUS THERAPEUTICS  -REDH,1505512.0,2012-09-08,2012-10-12
RGLS US,2017-01-27,2013-07-19,REGULUS THERAPEUTICS  -REDH,1505512.0,2012-09-08,2012-10-12
RGLS US,2017-01-27,2013-07-19,REGULUS THERAPEUTICS INC,1505512.0,2012-10-13,2099-12-31
RGLS US,2017-01-27,2013-07-19,REGULUS THERAPEUTICS INC,1505512.0,2012-10-13,2099-12-31
RGNX US,2022-02-11,2016-06-10,REGENXBIO INC,1590877.0,2015-10-10,2099-12-31
RGP US,2022-02-11,2003-01-31,RESOURCES CONNECTION INC,1084765.0,2007-04-14,2008-09-12
RGP US,2022-02-11,2003-01-31,RESOURCES CONNECTION INC,1084765.0,2008-09-13,2099-12-31
RGP US,2022-02-11,2003-01-31,REGENCY ENERGY PARTNERS LP,1338613.0,2014-09-13,2099-12-31
RGP US,2022-02-11,2003-01-31,REGENCY ENERGY PARTNERS LP,1338613.0,2007-04-14,2014-09-12
RGR US,2022-02-11,2008-05-09,STURM RUGER & CO INC,95029.0,2007-04-14,2099-12-31
RGS US,2021-12-17,2003-01-31,REGIS CORP/MN,716643.0,2007-04-14,2099-12-31
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE HL-REDH,1528849.0,2011-12-10,2012-11-09
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE HL-REDH,1528849.0,2011-12-10,2012-11-09
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE HLDNGS,1528849.0,2012-11-10,2017-01-13
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE HLDNGS,1528849.0,2012-11-10,2017-01-13
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE INC,863821.0,2007-04-14,2011-11-11
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE INC,863821.0,2007-04-14,2011-11-11
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE INC,1528849.0,2011-11-12,2011-12-09
RH US,2022-02-11,2013-07-26,RESTORATION HARDWARE INC,1528849.0,2011-11-12,2011-12-09
RH US,2022-02-11,2013-07-26,RH,1528849.0,2017-01-14,2099-12-31
RH US,2022-02-11,2013-07-26,RH,1528849.0,2017-01-14,2099-12-31
RHAT US,2006-12-08,2003-01-31,RED HAT INC,1087423.0,2007-04-14,2099-12-31
RHB US,2011-05-27,2003-01-31,REHABCARE GROUP INC,812191.0,2007-04-14,2099-12-31
RHD US,2008-10-03,2003-11-14,DEX MEDIA INC,30419.0,2013-05-11,2013-06-07
RHD US,2008-10-03,2003-11-14,DEX MEDIA INC,1556739.0,2013-06-08,2020-10-09
RHD US,2008-10-03,2003-11-14,DEX ONE CORP,30419.0,2010-02-13,2013-05-10
RHD US,2008-10-03,2003-11-14,R H DONNELLEY CORP,30419.0,2007-04-14,2010-02-12
RHI US,2022-02-11,2003-01-31,ROBERT HALF INTL INC,315213.0,2007-04-14,2008-09-12
RHI US,2022-02-11,2003-01-31,ROBERT HALF INTL INC,315213.0,2008-09-13,2099-12-31
RHP US,2012-12-28,2004-11-19,GAYLORD ENTERTAINMENT CO,1040829.0,2007-04-14,2012-10-12
RHP US,2012-12-28,2004-11-19,RYMAN HOSPITALITY PPTYS INC,1040829.0,2012-10-13,2013-01-11
RHP US,2012-12-28,2004-11-19,RYMAN HOSPITALITY PPTYS INC,1040829.0,2014-03-08,2016-09-09
RHP US,2012-12-28,2004-11-19,RYMAN HOSPITALITY PPTYS INC,1040829.0,2013-01-12,2014-03-07
RHP US,2012-12-28,2004-11-19,RYMAN HOSPITALITY PPTYS INC,1040829.0,2016-09-10,2099-12-31
RHT US,2019-07-05,2003-01-31,RED HAT INC,1087423.0,2007-04-14,2099-12-31
RHT US,2019-07-05,2003-01-31,RIGHT MANAGEMENT CONSULTANTS,802806.0,2007-04-14,2099-12-31
RICE US,2017-11-10,2014-10-17,RICE ENERGY INC,1588238.0,2014-02-08,2099-12-31
RICE US,2017-11-10,2014-10-17,RICE ENERGY INC  -REDH,1588238.0,2014-01-11,2014-02-07
RICE US,2017-11-10,2014-10-17,ARCHAEA ENERGY INC,1823766.0,2021-11-13,2099-12-31
RIDE US,2022-02-11,2021-12-31,LORDSTOWN MOTORS CORP,1759546.0,2020-12-12,2099-12-31
RIG US,2021-06-25,2013-11-01,TRANSOCEAN INC,1083269.0,2008-07-12,2009-01-09
RIG US,2021-06-25,2013-11-01,TRANSOCEAN LTD,1083269.0,2009-01-10,2009-03-13
RIG US,2021-06-25,2013-11-01,TRANSOCEAN LTD,1451505.0,2009-03-14,2099-12-31
RIG US,2021-06-25,2013-11-01,TRANSOCEAN OFFSHORE INC,1083269.0,2007-04-14,2008-07-11
RIGL US,2022-02-11,2004-06-25,RIGEL PHARMACEUTICALS INC,1034842.0,2007-04-14,2099-12-31
RIGS US,2005-05-06,2004-02-27,RIGGS NATIONAL CORP,350847.0,2007-04-14,2099-12-31
RINO US,2003-10-31,2003-10-24,RINO INTERNATIONAL CORP,1394220.0,2008-06-14,2099-12-31
RIOT US,2022-02-11,2021-10-08,ASPENBIO PHARMA INC,1167419.0,2007-04-14,2013-01-11
RIOT US,2022-02-11,2021-10-08,BIOPTIX INC,1167419.0,2017-01-14,2018-01-12
RIOT US,2022-02-11,2021-10-08,RIOT BLOCKCHAIN INC,1167419.0,2018-01-13,2019-06-07
RIOT US,2022-02-11,2021-10-08,VENAXIS INC,1167419.0,2013-01-12,2017-01-13
RIOT US,2022-02-11,2021-10-08,RIOT BLOCKCHAIN INC,1167419.0,2019-06-08,2099-12-31
RISK US,2010-05-28,2008-10-17,RISKMETRICS GROUP INC,1295172.0,2008-02-09,2099-12-31
RJET US,2016-02-19,2005-02-18,REPUBLIC AIRWAYS HLDGS INC,1159154.0,2007-04-14,2099-12-31
RJF US,2022-02-11,2003-01-31,RAYMOND JAMES FINANCIAL CORP,720005.0,2007-04-14,2099-12-31
RKT US,2022-02-11,2003-08-01,ROCK-TENN CO,230498.0,2007-04-14,2015-07-10
RKT US,2022-02-11,2003-08-01,WESTROCK CO,230498.0,2015-07-11,2015-11-13
RKT US,2022-02-11,2003-08-01,WESTROCK CO,1636023.0,2015-11-14,2019-01-11
RKT US,2022-02-11,2003-08-01,WESTROCK CO,1732845.0,2019-01-12,2099-12-31
RKT US,2022-02-11,2003-08-01,ROCKET COS INC,1805284.0,2020-09-12,2099-12-31
RKT US,2022-02-11,2003-08-01,ROCKET COS INC -REDH,1805284.0,2020-08-08,2020-09-11
RKUS US,2016-05-27,2013-08-09,RUCKUS WIRELESS INC,1294016.0,2012-12-08,2099-12-31
RL US,2022-02-11,2011-09-02,POLO RALPH LAUREN CP  -CL A,1037038.0,2007-04-14,2011-09-09
RL US,2022-02-11,2011-09-02,RALPH LAUREN CORP,1037038.0,2011-09-10,2099-12-31
RLAY US,2022-02-11,2021-04-09,RELAY THERAPEUTICS INC,1812364.0,2020-08-08,2099-12-31
RLD US,2016-03-18,2011-11-25,REALD INC,1327471.0,2010-08-14,2011-12-09
RLD US,2016-03-18,2011-11-25,REALD INC-REDH,1327471.0,2010-05-08,2010-08-13
RLD US,2016-03-18,2011-11-25,REALD INC,1327471.0,2011-12-10,2099-12-31
RLGT US,2022-02-11,2015-09-11,RADIANT LOGISTICS INC,1171155.0,2011-03-12,2099-12-31
RLGY US,2022-02-11,2013-07-05,REALOGY CORP,1355001.0,2007-04-14,2008-09-12
RLGY US,2022-02-11,2013-07-05,REALOGY CORP,1355001.0,2008-09-13,2012-10-12
RLGY US,2022-02-11,2013-07-05,REALOGY HOLDINGS CORP,1355001.0,2012-10-13,2013-04-12
RLGY US,2022-02-11,2013-07-05,REALOGY HOLDINGS CORP,1398987.0,2013-04-13,2016-09-09
RLGY US,2022-02-11,2013-07-05,REALOGY HOLDINGS CORP,1398987.0,2016-09-10,2099-12-31
RLH US,2019-02-01,2018-07-20,RED LION HOTELS CORP,1052595.0,2007-04-14,2099-12-31
RLI US,2022-02-11,2003-01-31,RLI CORP,84246.0,2007-04-14,2099-12-31
RLMD US,2022-02-11,2020-07-03,RELMADA THERAPEUTICS INC,1553643.0,2014-09-13,2099-12-31
RLOC US,2014-08-01,2011-05-06,REACHLOCAL INC,1297336.0,2010-06-12,2099-12-31
RLOC US,2014-08-01,2011-05-06,REACHLOCAL INC-REDH,1297336.0,2010-01-09,2010-06-11
RLRN US,2005-11-25,2005-11-04,RENAISSANCE LEARNING INC,1030484.0,2007-04-14,2099-12-31
RLYP US,2016-08-26,2014-08-08,RELYPSA INC,1416792.0,2013-12-14,2099-12-31
RLYP US,2016-08-26,2014-08-08,RELYPSA INC  -REDH,1416792.0,2013-11-09,2013-12-13
RM US,2022-02-11,2013-08-02,REGIONAL MANAGEMENT CORP,1519401.0,2012-04-14,2099-12-31
RM US,2022-02-11,2013-08-02,REGIONAL MANAGEMENT CP-REDH,1519401.0,2011-06-11,2012-04-13
RMAX US,2022-02-11,2014-06-27,RE/MAX HOLDINGS INC,1581091.0,2013-10-13,2016-09-09
RMAX US,2022-02-11,2014-06-27,RE/MAX HOLDINGS INC  -REDH,1581091.0,2013-09-17,2013-10-12
RMAX US,2022-02-11,2014-06-27,RE/MAX HOLDINGS INC,1581091.0,2016-09-10,2099-12-31
RMBS US,2022-02-11,2003-01-31,RAMBUS INC,917273.0,2007-04-14,2099-12-31
RMD US,2022-02-11,2003-01-31,RESMED INC,943819.0,2007-04-14,2099-12-31
RMIX US,2008-09-26,2006-06-30,U S CONCRETE INC,1073429.0,2007-04-14,2099-12-31
RML US,2006-07-28,2003-01-31,RUSSELL CORP,85812.0,2007-04-14,2099-12-31
RMNI US,2022-02-11,2021-01-08,RIMINI STREET INC-REDH,1415610.0,2014-03-08,2017-10-13
RMNI US,2022-02-11,2021-01-08,RIMINI STREET INC-REDH,1635282.0,2017-10-14,2017-11-10
RMNI US,2022-02-11,2021-01-08,RIMINI STREET INC,1635282.0,2018-08-11,2099-12-31
RMNI US,2022-02-11,2021-01-08,RIMINI STREET INC-REDH,1635282.0,2017-11-11,2018-08-10
RMO US,2022-02-11,2021-09-24,ROMEO POWER INC,1757932.0,2021-02-13,2099-12-31
RMR US,2022-02-11,2017-01-20,RMR GROUP INC,1644378.0,2016-01-09,2016-09-09
RMR US,2022-02-11,2017-01-20,RMR GROUP INC,1644378.0,2016-09-10,2099-12-31
RMTI US,2013-08-16,2011-07-01,ROCKWELL MED TECHNOLOGIES,1041024.0,2007-04-14,2012-07-13
RMTI US,2013-08-16,2011-07-01,ROCKWELL MEDICAL INC,1041024.0,2012-07-14,2019-07-12
RMTI US,2013-08-16,2011-07-01,ROCKWELL MEDICAL INC,1041024.0,2019-07-13,2099-12-31
RNA US,2022-02-11,2003-02-14,RIBAPHARM INC,1116613.0,2007-04-14,2099-12-31
RNA US,2022-02-11,2003-02-14,PROSENSA HOLDING NV,1574111.0,2013-07-15,2099-12-31
RNA US,2022-02-11,2003-02-14,PROSENSA HOLDING NV -REDH,1574111.0,2013-06-08,2013-07-14
RNA US,2022-02-11,2003-02-14,AVIDITY BIOSCIENCE INC,1599901.0,2020-07-11,2099-12-31
RNA US,2022-02-11,2003-02-14,AVIDITY BIOSCIENCE INC -REDH,1599901.0,2020-06-13,2020-07-10
RNAI US,2006-12-29,2006-06-30,SIRNA THERAPEUTICS INC,892112.0,2007-04-14,2099-12-31
